Id,CreatedDate,CompletedDate
707Oy000007TXwZIAW,2023-12-01T23:13:27.000+0000,2023-12-01T23:13:33.000+0000
707Oy000007TXwbIAG,2023-12-01T23:13:27.000+0000,2023-12-01T23:13:41.000+0000
707Oy000007TIxtIAG,2023-12-01T23:13:20.000+0000,2023-12-01T23:13:24.000+0000
707Oy000007TXOlIAO,2023-12-01T23:10:15.000+0000,2023-12-01T23:10:20.000+0000
707Oy000007TXOnIAO,2023-12-01T23:10:15.000+0000,2023-12-01T23:10:20.000+0000
707Oy000007TWMDIA4,2023-12-01T23:10:06.000+0000,2023-12-01T23:10:11.000+0000
707Oy000007TXnoIAG,2023-12-01T23:01:12.000+0000,2023-12-01T23:01:17.000+0000
707Oy000007TXnqIAG,2023-12-01T23:01:12.000+0000,2023-12-01T23:01:18.000+0000
707Oy000007TUdBIAW,2023-12-01T23:00:59.000+0000,2023-12-01T23:01:02.000+0000
707Oy000007TQRDIA4,2023-12-01T22:45:20.000+0000,2023-12-01T22:45:35.000+0000
707Oy000007TQRBIA4,2023-12-01T22:45:20.000+0000,2023-12-01T22:45:24.000+0000
707Oy000007TRA2IAO,2023-12-01T22:45:06.000+0000,2023-12-01T22:45:11.000+0000
707Oy000007TIxQIAW,2023-12-01T21:55:52.000+0000,2023-12-01T21:57:12.000+0000
707Oy000007TIxPIAW,2023-12-01T21:55:51.000+0000,2023-12-01T21:57:12.000+0000
707Oy000007TIxMIAW,2023-12-01T21:55:50.000+0000,2023-12-01T21:57:17.000+0000
707Oy000007TIxKIAW,2023-12-01T21:55:50.000+0000,2023-12-01T21:56:46.000+0000
707Oy000007TIxIIAW,2023-12-01T21:55:49.000+0000,2023-12-01T21:56:42.000+0000
707Oy000007TLD7IAO,2023-12-01T21:55:47.000+0000,2023-12-01T21:57:14.000+0000
707Oy000007TLD9IAO,2023-12-01T21:55:47.000+0000,2023-12-01T21:56:43.000+0000
707Oy000007TFBzIAO,2023-12-01T21:55:11.000+0000,2023-12-01T21:55:59.000+0000
707Oy000007TH6aIAG,2023-12-01T21:40:56.000+0000,2023-12-01T21:40:57.000+0000
707Oy000007TH6YIAW,2023-12-01T21:40:56.000+0000,2023-12-01T21:40:57.000+0000
707Oy000007TFDSIA4,2023-12-01T21:40:42.000+0000,2023-12-01T21:40:52.000+0000
707Oy000007TBA8IAO,2023-12-01T21:28:10.000+0000,2023-12-01T21:28:41.000+0000
707Oy000007TBAAIA4,2023-12-01T21:28:10.000+0000,2023-12-01T21:28:35.000+0000
707Oy000007TGdNIAW,2023-12-01T21:27:14.000+0000,2023-12-01T21:28:34.000+0000
707Oy000007TGdLIAW,2023-12-01T21:27:13.000+0000,2023-12-01T21:28:21.000+0000
707Oy000007TGdJIAW,2023-12-01T21:27:13.000+0000,2023-12-01T21:28:14.000+0000
707Oy000007T9QsIAK,2023-12-01T21:26:35.000+0000,2023-12-01T21:28:12.000+0000
707Oy000007T4cBIAS,2023-12-01T20:33:53.000+0000,2023-12-01T20:33:54.000+0000
707Oy000007T4c9IAC,2023-12-01T20:33:52.000+0000,2023-12-01T20:33:54.000+0000
707Oy000007T36BIAS,2023-12-01T20:33:47.000+0000,2023-12-01T20:33:49.000+0000
707Oy000007SrPLIA0,2023-12-01T19:27:49.000+0000,2023-12-01T19:27:52.000+0000
707Oy000007SrPNIA0,2023-12-01T19:27:49.000+0000,2023-12-01T19:27:52.000+0000
707Oy000007Sq98IAC,2023-12-01T19:27:44.000+0000,2023-12-01T19:27:46.000+0000
707Oy000007SiwxIAC,2023-12-01T18:55:04.000+0000,2023-12-01T18:55:11.000+0000
707Oy000007SiwvIAC,2023-12-01T18:55:03.000+0000,2023-12-01T18:55:06.000+0000
707Oy000007SitwIAC,2023-12-01T18:54:57.000+0000,2023-12-01T18:55:00.000+0000
707Oy000007SctfIAC,2023-12-01T18:27:00.000+0000,2023-12-01T18:27:08.000+0000
707Oy000007ScthIAC,2023-12-01T18:27:00.000+0000,2023-12-01T18:27:07.000+0000
707Oy000007SZZZIA4,2023-12-01T18:26:56.000+0000,2023-12-01T18:26:57.000+0000
707Oy000007SagKIAS,2023-12-01T18:18:31.000+0000,2023-12-01T18:18:32.000+0000
707Oy000007SagIIAS,2023-12-01T18:18:31.000+0000,2023-12-01T18:18:43.000+0000
707Oy000007SXh5IAG,2023-12-01T18:18:20.000+0000,2023-12-01T18:18:23.000+0000
707Oy000007SR8HIAW,2023-12-01T17:37:30.000+0000,2023-12-01T17:37:37.000+0000
707Oy000007SR8JIAW,2023-12-01T17:37:30.000+0000,2023-12-01T17:37:37.000+0000
707Oy000007SPw6IAG,2023-12-01T17:37:24.000+0000,2023-12-01T17:37:26.000+0000
707Oy000007SRanIAG,2023-12-01T17:22:15.000+0000,2023-12-01T17:22:49.000+0000
707Oy000007SRalIAG,2023-12-01T17:22:14.000+0000,2023-12-01T17:22:38.000+0000
707Oy000007SHyvIAG,2023-12-01T17:21:49.000+0000,2023-12-01T17:22:37.000+0000
707Oy000007SHyxIAG,2023-12-01T17:21:49.000+0000,2023-12-01T17:22:30.000+0000
707Oy000007SHytIAG,2023-12-01T17:21:47.000+0000,2023-12-01T17:22:25.000+0000
707Oy000007SR4dIAG,2023-12-01T17:21:16.000+0000,2023-12-01T17:22:19.000+0000
707Oy000007SIw4IAG,2023-12-01T16:55:36.000+0000,2023-12-01T16:56:22.000+0000
707Oy000007SIw2IAG,2023-12-01T16:55:36.000+0000,2023-12-01T16:56:12.000+0000
707Oy000007SHo8IAG,2023-12-01T16:55:14.000+0000,2023-12-01T16:55:24.000+0000
707Oy000007SIqUIAW,2023-12-01T16:52:41.000+0000,2023-12-01T16:52:43.000+0000
707Oy000007SIqSIAW,2023-12-01T16:52:40.000+0000,2023-12-01T16:52:42.000+0000
707Oy000007SKZwIAO,2023-12-01T16:52:16.000+0000,2023-12-01T16:52:38.000+0000
707Oy000007S8uRIAS,2023-12-01T16:06:16.000+0000,2023-12-01T16:08:59.000+0000
707Oy000007S9esIAC,2023-12-01T16:06:09.000+0000,2023-12-01T16:08:56.000+0000
707Oy000007S9FEIA0,2023-12-01T16:05:33.000+0000,2023-12-01T16:07:21.000+0000
707Oy000007S9FCIA0,2023-12-01T16:05:33.000+0000,2023-12-01T16:07:31.000+0000
707Oy000007SE62IAG,2023-12-01T16:01:36.000+0000,2023-12-01T16:06:52.000+0000
707Oy000007SE61IAG,2023-12-01T16:01:35.000+0000,2023-12-01T16:06:46.000+0000
707Oy000007SE60IAG,2023-12-01T16:01:34.000+0000,2023-12-01T16:07:10.000+0000
707Oy000007SANnIAO,2023-12-01T16:01:01.000+0000,2023-12-01T16:05:31.000+0000
707Oy000007SBA7IAO,2023-12-01T16:00:46.000+0000,2023-12-01T16:05:37.000+0000
707Oy000007SBA5IAO,2023-12-01T16:00:45.000+0000,2023-12-01T16:05:28.000+0000
707Oy000007SBA3IAO,2023-12-01T16:00:44.000+0000,2023-12-01T16:05:32.000+0000
707Oy000007SBA1IAO,2023-12-01T16:00:39.000+0000,2023-12-01T16:05:26.000+0000
707Oy000007S8aSIAS,2023-12-01T15:56:05.000+0000,2023-12-01T15:56:09.000+0000
707Oy000007S8aUIAS,2023-12-01T15:56:05.000+0000,2023-12-01T15:56:13.000+0000
707Oy000007SDbMIAW,2023-12-01T15:55:59.000+0000,2023-12-01T15:56:12.000+0000
707Oy000007S6KqIAK,2023-12-01T15:55:18.000+0000,2023-12-01T15:55:42.000+0000
707Oy000007S8XUIA0,2023-12-01T15:50:36.000+0000,2023-12-01T15:50:39.000+0000
707Oy000007SBmdIAG,2023-12-01T15:49:33.000+0000,2023-12-01T15:49:37.000+0000
707Oy000007S99yIAC,2023-12-01T15:41:02.000+0000,2023-12-01T15:41:44.000+0000
707Oy000007S99wIAC,2023-12-01T15:41:01.000+0000,2023-12-01T15:41:24.000+0000
707Oy000007S8E2IAK,2023-12-01T15:40:51.000+0000,2023-12-01T15:40:56.000+0000
707Oy000007SCK7IAO,2023-12-01T15:39:07.000+0000,2023-12-01T15:39:34.000+0000
707Oy000007S7HjIAK,2023-12-01T15:38:45.000+0000,2023-12-01T15:40:05.000+0000
707Oy000007S8ehIAC,2023-12-01T15:38:03.000+0000,2023-12-01T15:39:31.000+0000
707Oy000007SCK0IAO,2023-12-01T15:36:09.000+0000,2023-12-01T15:36:28.000+0000
707Oy000007SAlRIAW,2023-12-01T15:33:35.000+0000,2023-12-01T15:33:40.000+0000
707Oy000007SAIFIA4,2023-12-01T15:28:49.000+0000,2023-12-01T15:28:51.000+0000
707Oy000007S91DIAS,2023-12-01T15:27:20.000+0000,2023-12-01T15:27:37.000+0000
707Oy000007RuRqIAK,2023-12-01T15:26:31.000+0000,2023-12-01T15:26:38.000+0000
707Oy000007RuRsIAK,2023-12-01T15:26:31.000+0000,2023-12-01T15:26:50.000+0000
707Oy000007RuRmIAK,2023-12-01T15:26:30.000+0000,2023-12-01T15:26:45.000+0000
707Oy000007RuRkIAK,2023-12-01T15:26:29.000+0000,2023-12-01T15:26:36.000+0000
707Oy000007RuRiIAK,2023-12-01T15:26:29.000+0000,2023-12-01T15:26:33.000+0000
707Oy000007S9UCIA0,2023-12-01T15:26:18.000+0000,2023-12-01T15:26:30.000+0000
707Oy000007S9UAIA0,2023-12-01T15:26:17.000+0000,2023-12-01T15:26:24.000+0000
707Oy000007S9HFIA0,2023-12-01T15:26:05.000+0000,2023-12-01T15:26:14.000+0000
707Oy000007S5RYIA0,2023-12-01T15:25:13.000+0000,2023-12-01T15:25:31.000+0000
707Oy000007S5RXIA0,2023-12-01T15:25:13.000+0000,2023-12-01T15:25:28.000+0000
707Oy000007S5RUIA0,2023-12-01T15:25:12.000+0000,2023-12-01T15:25:21.000+0000
707Oy000007S5RSIA0,2023-12-01T15:25:11.000+0000,2023-12-01T15:25:22.000+0000
707Oy000007S5RQIA0,2023-12-01T15:25:11.000+0000,2023-12-01T15:25:38.000+0000
707Oy000007RkH1IAK,2023-12-01T15:24:22.000+0000,2023-12-01T15:25:17.000+0000
707Oy000007RkH3IAK,2023-12-01T15:24:22.000+0000,2023-12-01T15:25:19.000+0000
707Oy000007S7foIAC,2023-12-01T15:23:51.000+0000,2023-12-01T15:23:54.000+0000
707Oy000007S4wqIAC,2023-12-01T15:22:26.000+0000,2023-12-01T15:22:32.000+0000
707Oy000007S2JeIAK,2023-12-01T15:18:16.000+0000,2023-12-01T15:19:54.000+0000
707Oy000007S2JdIAK,2023-12-01T15:18:16.000+0000,2023-12-01T15:19:36.000+0000
707Oy000007S41oIAC,2023-12-01T15:18:15.000+0000,2023-12-01T15:19:35.000+0000
707Oy000007S6QQIA0,2023-12-01T15:17:28.000+0000,2023-12-01T15:19:34.000+0000
707Oy000007S6QOIA0,2023-12-01T15:17:28.000+0000,2023-12-01T15:19:34.000+0000
707Oy000007S6QMIA0,2023-12-01T15:17:27.000+0000,2023-12-01T15:18:54.000+0000
707Oy000007S31nIAC,2023-12-01T15:16:49.000+0000,2023-12-01T15:18:46.000+0000
707Oy000007S6RuIAK,2023-12-01T15:16:46.000+0000,2023-12-01T15:18:14.000+0000
707Oy000007S3LpIAK,2023-12-01T15:15:37.000+0000,2023-12-01T15:18:12.000+0000
707Oy000007S5doIAC,2023-12-01T15:11:09.000+0000,2023-12-01T15:11:23.000+0000
707Oy000007S2tBIAS,2023-12-01T15:08:32.000+0000,2023-12-01T15:08:34.000+0000
707Oy000007S2r4IAC,2023-12-01T14:53:57.000+0000,2023-12-01T14:54:06.000+0000
707Oy000007RiARIA0,2023-12-01T14:52:18.000+0000,2023-12-01T14:52:24.000+0000
707Oy000007Rx4LIAS,2023-12-01T14:43:25.000+0000,2023-12-01T14:43:31.000+0000
707Oy000007RycKIAS,2023-12-01T14:27:51.000+0000,2023-12-01T14:28:41.000+0000
707Oy000007RxTzIAK,2023-12-01T14:27:37.000+0000,2023-12-01T14:28:13.000+0000
707Oy000007RzLEIA0,2023-12-01T14:19:11.000+0000,2023-12-01T14:19:19.000+0000
707Oy000007RzLAIA0,2023-12-01T14:19:10.000+0000,2023-12-01T14:19:24.000+0000
707Oy000007RoXkIAK,2023-12-01T14:19:09.000+0000,2023-12-01T14:19:27.000+0000
707Oy000007RtxsIAC,2023-12-01T14:18:46.000+0000,2023-12-01T14:19:05.000+0000
707Oy000007RtxqIAC,2023-12-01T14:18:46.000+0000,2023-12-01T14:19:10.000+0000
707Oy000007RxsvIAC,2023-12-01T14:18:37.000+0000,2023-12-01T14:18:43.000+0000
707Oy000007RxsrIAC,2023-12-01T14:18:21.000+0000,2023-12-01T14:18:29.000+0000
707Oy000007RsVrIAK,2023-12-01T14:15:45.000+0000,2023-12-01T14:16:01.000+0000
707Oy000007RySbIAK,2023-12-01T14:15:34.000+0000,2023-12-01T14:15:49.000+0000
707Oy000007RlWYIA0,2023-12-01T14:14:23.000+0000,2023-12-01T14:14:30.000+0000
707Oy000007RclpIAC,2023-12-01T14:14:01.000+0000,2023-12-01T14:14:09.000+0000
707Oy000007RwAuIAK,2023-12-01T14:12:01.000+0000,2023-12-01T14:12:27.000+0000
707Oy000007RqYCIA0,2023-12-01T14:10:26.000+0000,2023-12-01T14:10:43.000+0000
707Oy000007RxL0IAK,2023-12-01T14:08:01.000+0000,2023-12-01T14:08:24.000+0000
707Oy000007RmzpIAC,2023-12-01T14:08:00.000+0000,2023-12-01T14:09:37.000+0000
707Oy000007RxCwIAK,2023-12-01T14:07:40.000+0000,2023-12-01T14:08:39.000+0000
707Oy000007RxMiIAK,2023-12-01T14:07:30.000+0000,2023-12-01T14:08:13.000+0000
707Oy000007RxPpIAK,2023-12-01T14:06:42.000+0000,2023-12-01T14:07:07.000+0000
707Oy000007RvPiIAK,2023-12-01T14:05:18.000+0000,2023-12-01T14:06:02.000+0000
707Oy000007Rvj1IAC,2023-12-01T14:04:56.000+0000,2023-12-01T14:05:16.000+0000
707Oy000007RvzFIAS,2023-12-01T14:03:01.000+0000,2023-12-01T14:03:13.000+0000
707Oy000007RvpgIAC,2023-12-01T14:01:52.000+0000,2023-12-01T14:02:31.000+0000
707Oy000007RvpeIAC,2023-12-01T14:01:51.000+0000,2023-12-01T14:02:17.000+0000
707Oy000007RvpYIAS,2023-12-01T14:01:50.000+0000,2023-12-01T14:02:08.000+0000
707Oy000007RvpaIAC,2023-12-01T14:01:50.000+0000,2023-12-01T14:02:21.000+0000
707Oy000007RvpWIAS,2023-12-01T14:01:49.000+0000,2023-12-01T14:02:26.000+0000
707Oy000007RtshIAC,2023-12-01T14:01:48.000+0000,2023-12-01T14:01:52.000+0000
707Oy000007RtsfIAC,2023-12-01T14:01:47.000+0000,2023-12-01T14:01:50.000+0000
707Oy000007Rq1WIAS,2023-12-01T14:01:12.000+0000,2023-12-01T14:01:55.000+0000
707Oy000007RojzIAC,2023-12-01T13:36:58.000+0000,2023-12-01T13:37:02.000+0000
707Oy000007RoL0IAK,2023-12-01T13:33:43.000+0000,2023-12-01T13:34:46.000+0000
707Oy000007RoKzIAK,2023-12-01T13:33:42.000+0000,2023-12-01T13:34:46.000+0000
707Oy000007RrPDIA0,2023-12-01T13:31:28.000+0000,2023-12-01T13:34:41.000+0000
707Oy000007RrPBIA0,2023-12-01T13:31:28.000+0000,2023-12-01T13:34:52.000+0000
707Oy000007RjMWIA0,2023-12-01T13:22:18.000+0000,2023-12-01T13:34:29.000+0000
707Oy000007RjMXIA0,2023-12-01T13:22:18.000+0000,2023-12-01T13:34:40.000+0000
707Oy000007RjMVIA0,2023-12-01T13:22:17.000+0000,2023-12-01T13:34:49.000+0000
707Oy000007Rma3IAC,2023-12-01T13:21:45.000+0000,2023-12-01T13:33:40.000+0000
707Oy000007RnCnIAK,2023-12-01T13:19:13.000+0000,2023-12-01T13:33:38.000+0000
707Oy000007RnClIAK,2023-12-01T13:19:12.000+0000,2023-12-01T13:32:44.000+0000
707Oy000007RnCmIAK,2023-12-01T13:19:12.000+0000,2023-12-01T13:33:10.000+0000
707Oy000007Rk4yIAC,2023-12-01T13:18:38.000+0000,2023-12-01T13:31:30.000+0000
707Oy000007RnyUIAS,2023-12-01T13:03:27.000+0000,2023-12-01T13:27:42.000+0000
707Oy000007RnCBIA0,2023-12-01T12:58:27.000+0000,2023-12-01T13:07:10.000+0000
707Oy000007RnCAIA0,2023-12-01T12:58:26.000+0000,2023-12-01T13:07:59.000+0000
707Oy000007RjTzIAK,2023-12-01T12:56:11.000+0000,2023-12-01T13:05:09.000+0000
707Oy000007RnonIAC,2023-12-01T12:54:57.000+0000,2023-12-01T12:59:28.000+0000
707Oy000007RnolIAC,2023-12-01T12:54:57.000+0000,2023-12-01T13:00:25.000+0000
707Oy000007RnojIAC,2023-12-01T12:54:56.000+0000,2023-12-01T12:59:20.000+0000
707Oy000007RhHbIAK,2023-12-01T12:54:43.000+0000,2023-12-01T12:59:53.000+0000
707Oy000007RmhTIAS,2023-12-01T12:54:18.000+0000,2023-12-01T12:58:24.000+0000
707Oy000007RnNbIAK,2023-12-01T12:53:05.000+0000,2023-12-01T12:54:31.000+0000
707Oy000007RnNZIA0,2023-12-01T12:53:04.000+0000,2023-12-01T12:54:18.000+0000
707Oy000007Rhs9IAC,2023-12-01T12:51:56.000+0000,2023-12-01T12:53:03.000+0000
707Oy000007Rhs7IAC,2023-12-01T12:51:55.000+0000,2023-12-01T12:54:26.000+0000
707Oy000007Rhs5IAC,2023-12-01T12:51:54.000+0000,2023-12-01T12:54:05.000+0000
707Oy000007RlZvIAK,2023-12-01T12:51:18.000+0000,2023-12-01T12:54:30.000+0000
707Oy000007RVjPIAW,2023-12-01T12:41:59.000+0000,2023-12-01T12:42:19.000+0000
707Oy000007RVjNIAW,2023-12-01T12:41:59.000+0000,2023-12-01T12:42:01.000+0000
707Oy000007RboZIAS,2023-12-01T12:41:49.000+0000,2023-12-01T12:41:56.000+0000
707Oy000007RfaCIAS,2023-12-01T12:28:47.000+0000,2023-12-01T12:28:52.000+0000
707Oy000007RfEiIAK,2023-12-01T12:19:58.000+0000,2023-12-01T12:20:04.000+0000
707Oy000007RgdgIAC,2023-12-01T12:19:18.000+0000,2023-12-01T12:19:41.000+0000
707Oy000007RfZqIAK,2023-12-01T12:18:46.000+0000,2023-12-01T12:19:02.000+0000
707Oy000007RfZoIAK,2023-12-01T12:18:46.000+0000,2023-12-01T12:18:58.000+0000
707Oy000007RdrPIAS,2023-12-01T12:18:44.000+0000,2023-12-01T12:18:59.000+0000
707Oy000007RdrRIAS,2023-12-01T12:18:44.000+0000,2023-12-01T12:18:52.000+0000
707Oy000007RdrNIAS,2023-12-01T12:18:43.000+0000,2023-12-01T12:18:47.000+0000
707Oy000007RZFuIAO,2023-12-01T12:18:08.000+0000,2023-12-01T12:18:43.000+0000
707Oy000007RbZWIA0,2023-12-01T12:17:23.000+0000,2023-12-01T12:18:34.000+0000
707Oy000007RbZVIA0,2023-12-01T12:17:23.000+0000,2023-12-01T12:18:06.000+0000
707Oy000007ReKZIA0,2023-12-01T12:17:07.000+0000,2023-12-01T12:18:10.000+0000
707Oy000007ReKXIA0,2023-12-01T12:17:07.000+0000,2023-12-01T12:17:51.000+0000
707Oy000007RgVfIAK,2023-12-01T12:16:05.000+0000,2023-12-01T12:17:49.000+0000
707Oy000007RaS0IAK,2023-12-01T12:15:01.000+0000,2023-12-01T12:17:42.000+0000
707Oy000007RbTiIAK,2023-12-01T12:14:40.000+0000,2023-12-01T12:17:42.000+0000
707Oy000007RbThIAK,2023-12-01T12:14:39.000+0000,2023-12-01T12:17:32.000+0000
707Oy000007RbTgIAK,2023-12-01T12:14:38.000+0000,2023-12-01T12:17:44.000+0000
707Oy000007Rax0IAC,2023-12-01T12:14:20.000+0000,2023-12-01T12:17:40.000+0000
707Oy000007RcIpIAK,2023-12-01T12:13:47.000+0000,2023-12-01T12:17:39.000+0000
707Oy000007RcIqIAK,2023-12-01T12:13:47.000+0000,2023-12-01T12:17:24.000+0000
707Oy000007RcIoIAK,2023-12-01T12:13:46.000+0000,2023-12-01T12:17:30.000+0000
707Oy000007RewpIAC,2023-12-01T12:13:08.000+0000,2023-12-01T12:17:22.000+0000
707Oy000007Rdb9IAC,2023-12-01T12:10:13.000+0000,2023-12-01T12:17:21.000+0000
707Oy000007RetiIAC,2023-12-01T12:09:49.000+0000,2023-12-01T12:17:17.000+0000
707Oy000007RetgIAC,2023-12-01T12:09:48.000+0000,2023-12-01T12:17:23.000+0000
707Oy000007RethIAC,2023-12-01T12:09:48.000+0000,2023-12-01T12:17:26.000+0000
707Oy000007RbeNIAS,2023-12-01T12:09:47.000+0000,2023-12-01T12:17:17.000+0000
707Oy000007RbeOIAS,2023-12-01T12:09:47.000+0000,2023-12-01T12:17:13.000+0000
707Oy000007RbeMIAS,2023-12-01T12:09:47.000+0000,2023-12-01T12:17:26.000+0000
707Oy000007RbywIAC,2023-12-01T12:09:29.000+0000,2023-12-01T12:17:22.000+0000
707Oy000007RfMVIA0,2023-12-01T12:09:27.000+0000,2023-12-01T12:17:16.000+0000
707Oy000007RbZKIA0,2023-12-01T12:08:49.000+0000,2023-12-01T12:17:04.000+0000
707Oy000007RbZMIA0,2023-12-01T12:08:49.000+0000,2023-12-01T12:17:06.000+0000
707Oy000007RbZIIA0,2023-12-01T12:08:48.000+0000,2023-12-01T12:17:10.000+0000
707Oy000007RcQkIAK,2023-12-01T12:08:10.000+0000,2023-12-01T12:17:12.000+0000
707Oy000007RWYmIAO,2023-12-01T11:54:07.000+0000,2023-12-01T11:54:14.000+0000
707Oy000007RXACIA4,2023-12-01T11:53:35.000+0000,2023-12-01T11:54:24.000+0000
707Oy000007RKmEIAW,2023-12-01T11:52:51.000+0000,2023-12-01T11:53:01.000+0000
707Oy000007RKmGIAW,2023-12-01T11:52:51.000+0000,2023-12-01T11:53:17.000+0000
707Oy000007RKmCIAW,2023-12-01T11:52:50.000+0000,2023-12-01T11:53:13.000+0000
707Oy000007RalGIAS,2023-12-01T11:52:33.000+0000,2023-12-01T11:52:50.000+0000
707Oy000007Rb68IAC,2023-12-01T11:52:08.000+0000,2023-12-01T11:52:27.000+0000
707Oy000007RKEBIA4,2023-12-01T11:50:08.000+0000,2023-12-01T11:52:21.000+0000
707Oy000007RY68IAG,2023-12-01T11:50:01.000+0000,2023-12-01T11:52:13.000+0000
707Oy000007RC7RIAW,2023-12-01T11:47:40.000+0000,2023-12-01T11:51:57.000+0000
707Oy000007RVsfIAG,2023-12-01T11:45:01.000+0000,2023-12-01T11:52:28.000+0000
707Oy000007RVshIAG,2023-12-01T11:45:01.000+0000,2023-12-01T11:51:56.000+0000
707Oy000007RVsdIAG,2023-12-01T11:45:00.000+0000,2023-12-01T11:49:43.000+0000
707Oy000007RYqCIAW,2023-12-01T11:44:41.000+0000,2023-12-01T11:52:04.000+0000
707Oy000007RSQGIA4,2023-12-01T11:40:27.000+0000,2023-12-01T11:48:17.000+0000
707Oy000007RarQIAS,2023-12-01T11:40:17.000+0000,2023-12-01T11:47:56.000+0000
707Oy000007RXnEIAW,2023-12-01T11:12:53.000+0000,2023-12-01T11:15:37.000+0000
707Oy000007RUWGIA4,2023-12-01T11:12:40.000+0000,2023-12-01T11:15:10.000+0000
707Oy000007RT9NIAW,2023-12-01T11:12:00.000+0000,2023-12-01T11:15:26.000+0000
707Oy000007RT9LIAW,2023-12-01T11:11:59.000+0000,2023-12-01T11:14:35.000+0000
707Oy000007RT9MIAW,2023-12-01T11:11:59.000+0000,2023-12-01T11:14:49.000+0000
707Oy000007RWXwIAO,2023-12-01T11:11:55.000+0000,2023-12-01T11:14:29.000+0000
707Oy000007RWXxIAO,2023-12-01T11:11:55.000+0000,2023-12-01T11:14:37.000+0000
707Oy000007RW88IAG,2023-12-01T11:11:43.000+0000,2023-12-01T11:14:28.000+0000
707Oy000007RWzVIAW,2023-12-01T11:11:11.000+0000,2023-12-01T11:14:41.000+0000
707Oy000007RWzWIAW,2023-12-01T11:11:11.000+0000,2023-12-01T11:14:37.000+0000
707Oy000007RWzUIAW,2023-12-01T11:11:10.000+0000,2023-12-01T11:14:23.000+0000
707Oy000007RQbXIAW,2023-12-01T11:10:39.000+0000,2023-12-01T11:14:26.000+0000
707Oy000007RUeBIAW,2023-12-01T11:10:22.000+0000,2023-12-01T11:14:42.000+0000
707Oy000007RR4QIAW,2023-12-01T11:10:05.000+0000,2023-12-01T11:14:19.000+0000
707Oy000007RR4PIAW,2023-12-01T11:10:05.000+0000,2023-12-01T11:14:17.000+0000
707Oy000007RR4OIAW,2023-12-01T11:10:04.000+0000,2023-12-01T11:14:18.000+0000
707Oy000007RW1kIAG,2023-12-01T11:10:02.000+0000,2023-12-01T11:14:09.000+0000
707Oy000007RW1lIAG,2023-12-01T11:10:02.000+0000,2023-12-01T11:14:24.000+0000
707Oy000007RW1jIAG,2023-12-01T11:10:01.000+0000,2023-12-01T11:13:44.000+0000
707Oy000007RV2mIAG,2023-12-01T11:09:49.000+0000,2023-12-01T11:13:25.000+0000
707Oy000007RXjvIAG,2023-12-01T11:09:48.000+0000,2023-12-01T11:13:45.000+0000
707Oy000007RV2kIAG,2023-12-01T11:09:48.000+0000,2023-12-01T11:13:35.000+0000
707Oy000007RXqIIAW,2023-12-01T11:09:24.000+0000,2023-12-01T11:11:52.000+0000
707Oy000007RWT0IAO,2023-12-01T11:02:29.000+0000,2023-12-01T11:09:58.000+0000
707Oy000007RWSyIAO,2023-12-01T11:02:29.000+0000,2023-12-01T11:09:49.000+0000
707Oy000007RWSwIAO,2023-12-01T11:02:28.000+0000,2023-12-01T11:09:46.000+0000
707Oy000007RV95IAG,2023-12-01T11:01:52.000+0000,2023-12-01T11:09:45.000+0000
707Oy000007RQ1AIAW,2023-12-01T10:55:16.000+0000,2023-12-01T10:56:09.000+0000
707Oy000007RQ1CIAW,2023-12-01T10:55:16.000+0000,2023-12-01T10:55:50.000+0000
707Oy000007RTK3IAO,2023-12-01T10:55:05.000+0000,2023-12-01T10:55:39.000+0000
707Oy000007RTK1IAO,2023-12-01T10:55:05.000+0000,2023-12-01T10:55:33.000+0000
707Oy000007RTJzIAO,2023-12-01T10:55:04.000+0000,2023-12-01T10:55:31.000+0000
707Oy000007RTFEIA4,2023-12-01T10:54:27.000+0000,2023-12-01T10:55:10.000+0000
707Oy000007RTM1IAO,2023-12-01T10:51:50.000+0000,2023-12-01T10:51:52.000+0000
707Oy000007RRv5IAG,2023-12-01T10:51:39.000+0000,2023-12-01T10:51:54.000+0000
707Oy000007RQPkIAO,2023-12-01T10:51:06.000+0000,2023-12-01T10:51:27.000+0000
707Oy000007RQPiIAO,2023-12-01T10:51:06.000+0000,2023-12-01T10:51:28.000+0000
707Oy000007RQPgIAO,2023-12-01T10:51:06.000+0000,2023-12-01T10:51:31.000+0000
707Oy000007RTzfIAG,2023-12-01T10:50:50.000+0000,2023-12-01T10:51:14.000+0000
707Oy000007RIW9IAO,2023-12-01T10:47:55.000+0000,2023-12-01T10:48:07.000+0000
707Oy000007RSsNIAW,2023-12-01T10:43:46.000+0000,2023-12-01T10:44:06.000+0000
707Oy000007RSsLIAW,2023-12-01T10:43:46.000+0000,2023-12-01T10:43:57.000+0000
707Oy000007RMz3IAG,2023-12-01T10:43:45.000+0000,2023-12-01T10:44:43.000+0000
707Oy000007RMyzIAG,2023-12-01T10:43:44.000+0000,2023-12-01T10:43:59.000+0000
707Oy000007RMz1IAG,2023-12-01T10:43:44.000+0000,2023-12-01T10:43:49.000+0000
707Oy000007RSvTIAW,2023-12-01T10:43:07.000+0000,2023-12-01T10:43:41.000+0000
707Oy000007RRJlIAO,2023-12-01T10:36:45.000+0000,2023-12-01T10:37:40.000+0000
707Oy000007ROGhIAO,2023-12-01T10:36:36.000+0000,2023-12-01T10:37:43.000+0000
